Date,4503.T,4523.T,4578.T,4661.T,6758.T,6762.T,6954.T,7203.T,7974.T,8035.T,8053.T,8306.T,8308.T,8316.T,9432.T,9984.T
2023-09-28,1952.9390869140625,7950.4130859375,5193.865234375,4877.072265625,2430.106201171875,1083.5999755859375,3786.644775390625,2588.578125,6029.6630859375,19529.609375,2916.70654296875,1238.7330322265625,820.9578857421875,2425.134521484375,170.52708435058594,6249.95654296875
2023-09-29,1938.4521484375,7934.169921875,5171.47802734375,4881.04931640625,2433.088134765625,1108.4000244140625,3812.1044921875,2561.31494140625,6106.11181640625,20034.388671875,2825.796142578125,1211.046630859375,802.453857421875,2376.929443359375,168.14674377441406,6286.673828125
2023-10-02,1938.4521484375,7921.7490234375,5100.4228515625,4912.8671875,2426.130615234375,1118.199951171875,3870.857666015625,2570.402587890625,6008.1005859375,19779.548828125,2807.8037109375,1229.6632080078125,813.8856201171875,2394.076416015625,166.6233367919922,6202.32275390625
2023-10-03,1897.3277587890625,7777.47412109375,5018.65966796875,4779.6298828125,2437.063720703125,1092.199951171875,3855.190185546875,2491.9609375,6037.50390625,19578.6171875,2758.560302734375,1217.252197265625,802.1632080078125,2375.635498046875,166.6233367919922,6155.68115234375
2023-10-04,1885.6446533203125,7757.40966796875,4949.55078125,4814.43017578125,2407.24658203125,1052.0,3829.73046875,2369.99365234375,5986.5380859375,18975.8203125,2614.1455078125,1151.854736328125,774.6493530273438,2287.63671875,163.10044860839844,6027.66552734375
2023-10-05,1894.52392578125,7796.58349609375,4988.4853515625,4882.04345703125,2448.99072265625,1071.199951171875,3865.961669921875,2477.611572265625,6096.31103515625,19362.982421875,2661.49462890625,1198.1580810546875,793.8316040039062,2367.547119140625,165.6711883544922,6035.6044921875
2023-10-06,1897.3277587890625,7844.3564453125,4971.9384765625,4872.1005859375,2437.063720703125,1064.4000244140625,3838.54345703125,2460.392822265625,6120.81396484375,19054.232421875,2694.63916015625,1182.8826904296875,796.8348388671875,2356.54736328125,164.8142852783203,6032.62744140625
2023-10-10,1924.899658203125,7874.93115234375,5076.0888671875,4878.06591796875,2505.643310546875,1091.5999755859375,3867.919921875,2510.61474609375,6185.5009765625,19701.13671875,2807.330078125,1202.9315185546875,820.8610229492188,2414.78173828125,168.05152893066406,6242.017578125
2023-10-11,1906.20703125,7875.88671875,5089.71533203125,4822.38525390625,2525.521484375,1107.800048828125,3867.919921875,2535.96484375,6183.541015625,20152.0078125,2812.53857421875,1196.725830078125,813.4981689453125,2387.92919921875,167.86109924316406,6406.75146484375
2023-10-12,1907.60888671875,8051.6923828125,5141.3037109375,4854.20263671875,2605.0341796875,1156.4000244140625,3971.717529296875,2621.102783203125,6223.72607421875,20745.001953125,2872.198486328125,1205.795654296875,810.8823852539062,2395.693603515625,167.48023986816406,6477.20947265625
2023-10-13,1845.92236328125,7866.33251953125,5050.78076171875,4772.669921875,2554.3447265625,1137.199951171875,3972.696533203125,2570.880859375,6072.7880859375,20789.109375,2845.682861328125,1181.4505615234375,790.0532836914062,2359.1357421875,167.48023986816406,6458.3544921875
2023-10-16,1780.9644775390625,7925.57080078125,4957.337890625,4606.62060546875,2506.63720703125,1123.0,3885.546142578125,2544.57421875,6076.70849609375,19990.28125,2838.10693359375,1180.495849609375,780.2684326171875,2348.135986328125,163.9573516845703,6326.369140625
2023-10-17,1799.657470703125,7852.9560546875,4997.24658203125,4694.11962890625,2545.399658203125,1158.199951171875,3883.587646484375,2564.6630859375,6001.23974609375,20465.65625,2841.894775390625,1183.83740234375,784.82177734375,2363.988525390625,165.09991455078125,6494.080078125
2023-10-18,1799.1900634765625,8015.38427734375,4964.1513671875,4638.4384765625,2538.442138671875,1163.4000244140625,3875.75390625,2553.18359375,5988.498046875,20754.802734375,2839.05419921875,1199.590087890625,806.232177734375,2393.105712890625,164.05258178710938,6400.79736328125
2023-10-19,1765.0755615234375,7790.8505859375,4891.14990234375,4509.17822265625,2512.6005859375,1127.0,3778.81103515625,2530.224853515625,5970.85595703125,19779.548828125,2782.70849609375,1182.4053955078125,791.0220947265625,2351.04736328125,165.00469970703125,6336.29248046875
2023-10-20,1759.00048828125,7724.923828125,4847.34814453125,4551.93359375,2495.704345703125,1121.199951171875,3743.559326171875,2503.440185546875,5979.67724609375,19686.43359375,2794.545654296875,1179.0638427734375,782.2059936523438,2326.13623046875,165.29034423828125,6207.28515625
2023-10-23,1807.134521484375,7755.49853515625,4879.4697265625,4553.92236328125,2472.84423828125,1120.0,3698.514892578125,2496.74365234375,5946.353515625,19666.830078125,2747.670166015625,1168.0845947265625,772.9055786132812,2313.84228515625,165.00469970703125,6083.23828125
2023-10-24,1828.6314697265625,7820.4697265625,4829.82763671875,4628.4951171875,2496.697998046875,1135.5999755859375,3711.24462890625,2484.786376953125,5960.07470703125,19622.72265625,2757.61328125,1160.447021484375,759.24560546875,2295.724853515625,165.1951141357422,6185.4521484375
